0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174
-1.942298583,-1.875159911,-1.808021239,-1.808021239,-1.606605224,-1.338050536,-1.203773192,-0.935218505,-0.599525146,-0.330970458,-0.129554442,0.139000245,0.139000245,0.139000245,0.139000245,-0.062415771,-0.129554442,-0.196693114,-0.465247802,-0.599525146,-0.868079833,-1.203773192,-1.740882567,-2.076575927,-2.345130614,-2.479407958,-2.412269286,-1.740882567,-0.532386474,1.280357667,3.764488526,6.651451417,10.07552368,14.17098267,18.73641235,24.37606079,31.08992798,39.07942993,48.27742798,58.54964478,69.69466431,81.6453479,93.5960315,104.4053577,112.931969,122.5999377,122.5999377,123.1370471,120.4515002,114.8789905,108.232262,100.645592,92.32039673,75.33431275,67.0762561,67.0762561,58.4825061,49.4187854,30.75423462,22.16048462,14.5738147,8.329918214,2.958824464,-1.740882567,-6.104896239,-10.13321655,-13.55728882,-16.17569702,-17.98844116,-18.65982788,-18.39127319,-17.6527478,-16.44425171,-15.10147827,-13.8258435,-12.75162475,-12.48307007,-12.21451538,-11.54312866,-10.87174194,-9.864661864,-8.790443114,-7.716224364,-6.642005614,-5.76920288,-5.030677489,-4.292152099,-3.62076538,-3.150794677,-2.479407958,-1.875159911,-1.270911864,-0.800941161,-0.263831786,0.206138917,0.407554933,0.67610962,0.608970948,0.608970948,0.474693604,0.273277589,-0.062415771,-1.136634521,-1.136634521,-1.740882567,-2.345130614,-3.016517333,-3.553626708,-4.359290771,-4.896400146,-5.433509521,-6.037757567,-6.373450927,-6.507728271,-6.104896239,-5.836341552,-5.500648192,-5.232093505,-4.829261474,-4.493568114,-4.493568114,-4.157874755,-3.889320067,-3.822181396,-3.62076538,-3.62076538,-3.62076538,-3.486488036,-3.486488036,-3.419349364,-3.419349364,-3.62076538,-3.889320067,-4.292152099,-4.560706786,-4.829261474,-5.097816161,-5.164954833,-5.366370849,-5.299232177,-5.164954833,-4.762122802,-4.157874755,-3.419349364,-2.815101317,-2.479407958,-1.942298583,-1.673743896,-1.47232788,-1.002357177,-1.002357177,-0.733802489,-0.465247802,-0.196693114,-0.129554442,0.004722901,0.071861573,-0.129554442,-0.263831786,-0.39810913,-0.599525146,-0.935218505,-1.002357177,-1.270911864,-1.338050536,-1.338050536,-1.270911864,-1.338050536,-1.405189208,-1.405189208,-1.338050536,-1.203773192,-1.002357177,-0.800941161,-0.666663817
-2.631012526,-5.025130062,-6.307087673,-5.200707281,-5.236322879,-5.967409201,-5.97315759,-6.043759354,-5.385975378,-4.984328158,-5.890673302,-6.915224035,-7.624904414,-7.917778663,-8.392975103,-10.45789193,-12.9159358,-13.64739863,-11.73306625,-6.948142564,-2.074035747,0.270048719,2.214470685,6.90392885,13.16099845,19.16112232,22.99920572,22.49123788,22.60838432,27.18665299,33.82806697,40.59677805,46.88670272,57.38693635,73.18602575,87.18632999,98.21357857,110.6018729,125.6867963,143.8374304,165.1578633,183.9437436,198.1013858,212.6123582,225.3808347,229.9654031,226.8139871,220.8162007,213.5757544,204.5416504,195.1908848,183.2380014,164.3597202,139.1251154,109.165861,81.32470807,60.6606212,41.39844822,21.96782457,6.138263351,-5.832136153,-15.53719983,-24.87887942,-31.77002416,-32.11317188,-31.0608559,-34.51383068,-40.43249897,-44.68280989,-45.42145512,-47.10365105,-49.8154655,-46.87848102,-37.88732199,-24.42517998,-8.832915469,2.207823753,7.148037578,9.058958605,9.314466468,8.838671101,8.454211572,9.02690536,9.072400328,7.008162949,5.317789474,4.460550626,3.016230817,-0.707119037,-6.503201488,-11.11002095,-14.29348505,-15.61687122,-14.96379527,-15.44705319,-16.32374359,-15.18728571,-15.20448881,-20.77408166,-27.2498082,-26.69054849,-21.10874986,-16.68187408,-14.18189671,-10.71146973,-6.692568234,-4.984633004,-4.49179117,-0.686427321,5.198908714,8.062240304,8.769587822,9.182732235,9.279897975,9.353272904,9.154000828,10.99738588,15.25010802,17.03429811,15.83647806,13.29391623,9.969057534,6.789100647,4.007640371,3.34309394,1.36092223,-12.45543982,-38.55081665,-60.48483431,-61.84425437,-41.30971396,-13.53203313,4.982861567,11.71524644,12.77613633,10.26354178,5.828205483,2.057488843,-1.562727844,-4.432456223,-4.752796241,-3.433110974,-3.245692727,-5.00065228,-5.3620735,-3.369466034,-2.421464938,-2.864643422,-2.95131604,-2.316015154,-2.12735368,-3.159270814,-3.705630872,-2.923430669,-2.092825423,-2.191822717,-1.685339896,-0.106045199,-0.0563434,-1.24195693,-1.978151187,-1.408989007,0.3061639,0.037674793,-2.482199847,-3.97334408,-3.443175896,-1.217617175,0.548758007,-0.528153145,-2.665506654,-3.834843212,-3.864179766,-2.193912159,-0.978635854
-2.690453668,-3.026147027,-3.227563043,-3.563256402,-3.898949761,-4.167504449,-4.368920464,-4.503197808,-4.704613824,-4.973168511,-5.443139214,-5.778832574,-6.047387261,-6.114525933,-6.047387261,-5.778832574,-5.174584527,-4.234643121,-3.160424371,-1.750512261,-0.139184136,1.539282661,3.419165473,5.366186957,7.447485786,10.06589399,12.95285688,16.37692914,20.5395268,25.23923383,30.61032758,36.51853071,43.16525922,51.0876225,59.88278852,69.55075727,79.95725141,90.9679936,102.5829838,113.1237553,123.4631108,132.5939702,140.9191655,147.8344487,153.6755131,158.3752202,161.3293217,162.2021245,160.7922123,156.8310307,150.2514409,142.1276616,133.5339116,124.5373295,115.0036381,104.9328373,95.86911664,86.33542524,76.13034711,65.52243696,55.65305219,46.05222211,36.85422407,27.58908735,18.3910893,9.595923286,1.270727973,-6.248803277,-12.82839312,-22.36208453,-25.51760211,-25.51760211,-28.00173296,-31.4929439,-32.96999468,-34.37990679,-35.38698687,-36.12551226,-36.32692828,-36.05837359,-35.25270953,-34.04421343,-32.29860796,-30.48586382,-28.53884234,-26.65895953,-24.84621539,-23.03347125,-21.15358843,-18.93801226,-16.85671343,-14.97683062,-13.16408648,-11.55275836,-10.07570757,-8.598656793,-7.188744683,-5.913109918,-4.704613824,-3.630395074,-2.623314996,-1.817650933,-1.011986871,-0.407738824,0.129370551,0.666479926,1.136450629,1.405005317,1.472143989,1.472143989,1.472143989,1.337866645,1.337866645,1.337866645,1.337866645,1.203589301,0.935034614,0.666479926,0.397925239,-0.072045464,-0.474877496,-0.609154839,-0.944848199,-1.213402886,-1.34768023,-1.616234918,-1.616234918,-1.884789605,-2.086205621,-2.354760308,-2.757592339,-3.093285699,-3.361840386,-3.630395074,-3.966088433,-4.368920464,-4.637475152,-4.771752496,-4.838891168,-4.838891168,-4.704613824,-4.637475152,-4.57033648,-4.637475152,-4.57033648,-4.838891168,-5.040307183,-5.107445855,-5.107445855,-5.107445855,-4.906029839,-4.838891168,-4.771752496,-4.704613824,-4.57033648,-4.503197808,-4.436059136,-4.368920464,-4.301781793,-4.100365777,-3.831811089,-3.563256402,-3.294701714,-3.160424371,-2.959008355,-2.959008355,-2.757592339,-2.42189898,-2.086205621,-2.019066949,-1.683373589,-1.414818902,-1.280541558,-1.146264214,-1.011986871
-6.728151635,-6.038361336,-7.777404128,-9.127544632,-9.321234271,-8.781643103,-7.770343537,-6.814914918,-5.050284862,-5.090364333,-8.896193996,-11.32898123,-9.23179912,-6.955360644,-7.724295724,-11.63670777,-16.57741391,-17.8010161,-15.84278244,-15.03359764,-20.40618092,-35.49021803,-49.23620699,-46.34408115,-28.98860473,-10.0175265,0.846382935,3.608372882,4.68050196,6.958332205,11.49476855,21.73533592,36.6178687,50.81760938,66.41934788,84.1004689,103.9273056,130.3274185,160.6981997,192.7476581,223.8339816,252.1495684,274.8134676,286.0728847,289.6364367,286.3119603,273.8626879,256.2776997,235.1500193,207.0282767,171.3186387,131.0646797,86.69472159,43.31344437,13.07274301,-0.86755786,-3.627450281,0.218087369,5.594238284,9.594540526,11.0180528,12.1729672,14.81844158,17.26934856,21.27839376,27.01481953,31.44994389,32.07582598,28.84500922,27.47237668,33.28993008,42.49873868,46.8072713,44.20982451,35.19606586,21.09972118,6.140389239,-8.074871951,-23.07646456,-37.78239305,-46.00000409,-46.63056107,-43.93173913,-40.0619052,-38.40564293,-40.13047016,-39.54324346,-34.86274855,-31.16574787,-30.24465376,-32.00683196,-35.75268023,-36.88095707,-33.72593736,-29.82905411,-28.64692805,-31.53382846,-33.92390844,-31.84106592,-28.9021187,-25.74100236,-21.22324734,-17.3863877,-15.1342189,-11.39410801,-6.904648748,-7.247052744,-9.54609471,-9.811308605,-8.746352339,-7.137682487,-4.603917791,-3.727335911,-6.476227641,-10.01051326,-12.18405446,-12.27666939,-12.09397204,-13.7095385,-18.80071197,-26.39951293,-31.79016244,-31.44949159,-26.81706361,-20.83944573,-14.52240954,-5.72887869,11.45860168,35.17411385,50.5414247,44.9634589,23.23735815,0.950986076,-10.03750711,-8.143714336,-2.341550903,1.033996692,2.569482126,1.656772651,-2.217314045,-5.967264842,-8.785793884,-12.2313208,-14.25896687,-16.08816216,-18.06840397,-15.74369714,-9.412881349,-4.561740735,-4.013954019,-4.89794745,-3.066445846,0.344601214,2.58958237,4.522534157,6.615400243,7.852570336,6.907424323,6.334395804,7.316803618,6.633147289,4.649095194,2.896893265,1.230148137,0.300196292,0.275604438,-0.468397569,-2.643297255,-3.800821276,-2.568732389,-1.989671698,-3.159530659,-2.048386837,1.538019482,2.900248452
-2.495497719,-2.428359048,-2.562636391,-2.696913735,-3.032607094,-3.166884438,-3.435439126,-3.838271157,-4.173964516,-4.442519204,-4.778212563,-5.113905923,-5.315321938,-5.516737954,-5.785292641,-5.986708657,-6.053847329,-6.255263344,-6.322402016,-6.322402016,-6.255263344,-5.852431313,-5.449599282,-4.979628579,-4.173964516,-3.166884438,-1.756972329,0.324326499,2.875596031,6.098252281,10.39512728,15.02769564,20.73448275,27.85118197,35.97496126,46.18003939,56.72081087,67.79869173,77.26524447,87.20176791,95.59410189,103.9192972,110.3646097,116.6085062,121.3753519,127.283555,127.283555,127.4178324,119.9654398,113.788682,113.788682,100.9651956,94.78843783,87.73887728,80.21934603,71.82701205,62.69615267,53.09532259,43.56163119,34.09507845,24.69566439,15.29625033,6.366806968,-1.689833657,-8.537978188,-13.97621061,-18.20594694,-21.1600485,-23.17420866,-24.51698209,-25.52406217,-26.19544889,-26.12831022,-25.72547819,-24.38270475,-22.77137663,-20.89149381,-18.40736295,-15.92323209,-12.90199186,-9.67933561,-6.255263344,-2.898329751,0.257187827,2.942734702,5.292588218,7.373887046,9.186631187,10.39512728,11.33506869,11.93931673,12.14073275,11.93931673,11.80503939,11.13365267,10.26084994,9.388047202,8.380967124,7.441025718,6.43394564,5.494004234,4.621201499,3.681260093,2.674180015,1.801377281,0.928574546,-0.682753579,-1.287001626,-1.824111001,-2.226943032,-2.629775063,-3.23402311,-3.636855141,-3.905409829,-4.039687173,-4.241103188,-4.509657876,-4.778212563,-4.643935219,-4.30824186,-3.905409829,-3.301161782,-2.696913735,-2.092665688,-1.622694985,-1.152724282,-0.615614907,-0.279921548,0.055771812,0.257187827,0.324326499,0.257187827,0.391465171,0.257187827,0.122910484,-0.01136686,0.122910484,0.324326499,0.190049156,0.122910484,-0.078505532,-0.078505532,0.122910484,0.257187827,0.592881187,0.794297202,0.794297202,0.861435874,0.794297202,0.995713218,1.129990562,1.331406577,1.331406577,1.398545249,1.532822593,1.465683921,1.465683921,1.398545249,1.264267906,1.129990562,0.928574546,0.794297202,0.592881187,0.458603843,0.324326499,0.190049156,0.055771812,-0.145644204,-0.078505532,0.122910484,0.190049156,0.257187827,0.257187827,0.660019859,0.660019859
-10.30293597,-4.405760058,-2.559115637,-3.598940677,-4.557684232,-5.576931124,-5.352573901,-4.175361273,-2.12732818,-0.375931307,-1.191940529,-3.86954984,-6.248686181,-6.797893785,-6.99934899,-7.113017704,-5.72461286,-4.031724119,-4.278919076,-5.651091476,-5.810095551,-5.422087217,-5.866066874,-6.384194245,-7.323169899,-7.12593074,-2.742905228,1.904105162,4.108989756,6.956652864,11.49853116,15.90883151,23.440335,38.74345126,56.22812638,74.29927002,97.28298871,121.7568665,147.1496947,173.5421925,198.0753596,226.0819057,263.481869,304.1224507,333.8111257,343.4862373,331.8850857,304.1456063,268.6247582,231.5781235,192.6332644,152.953181,117.5877334,82.39824789,48.40693002,22.85488904,7.876500772,1.507032239,-4.337763077,-11.02867,-18.24090396,-25.77276043,-25.21132723,-16.97920396,-7.674150473,-0.831616768,-0.635768451,-8.715965776,-17.61732291,-16.92670354,-10.45987061,-9.803225072,-14.66820803,-15.18767248,-10.41998495,-7.020927005,-1.226496613,8.377182246,15.87292102,24.85083172,35.15751392,39.7464192,35.0632175,22.61161996,6.755800801,-11.24274709,-28.6281308,-43.1795765,-53.08267443,-56.79080413,-55.32365332,-49.62172669,-43.34228675,-36.48031338,-25.81124171,-10.06227673,19.13963218,63.73319139,98.99688252,100.943095,73.02369625,37.22267414,14.98199075,10.40442488,12.77628768,12.9190073,12.16095233,12.54174115,10.70192525,5.844593995,-1.216031697,-8.398681702,-12.60736151,-13.35554612,-10.6206472,-7.150574308,-6.273461701,-7.271359205,-8.692254362,-10.54429615,-11.96006708,-12.53467463,-13.93155299,-14.82313922,-11.88994738,-7.001576794,-3.232506935,-1.585486532,-3.365811613,-6.230535123,-7.965396507,-7.711586883,-5.695496631,-5.780761307,-7.86292153,-10.56948826,-12.82398199,-13.1718212,-14.81531157,-16.76548605,-15.96127078,-12.15106791,-7.015324315,-4.267121625,-5.321005449,-8.312102189,-11.561553,-13.07864704,-7.721208776,0.369888465,2.239530245,-0.400690131,-3.180055199,-5.59276182,-10.37103706,-18.59332918,-23.8586729,-20.29456695,-10.99907857,-1.650680965,4.887201739,5.269382161,4.453862658,6.488061622,6.986006255,7.061338243,6.62694357,5.262705452,3.182866271,1.330699595,1.901821964,1.804270762,0.342030332,-0.343434186,-0.580542977
-5.2515402,-4.781569497,-4.647292153,-4.378737466,-4.043044106,-4.043044106,-3.774489419,-3.573073403,-3.573073403,-3.573073403,-3.505934731,-2.834548012,-2.700270669,-2.700270669,-2.633131997,-2.565993325,-2.498854653,-2.498854653,-2.431715981,-2.431715981,-2.364577309,-2.096022622,-1.693190591,-1.357497231,-0.551833169,0.723801597,2.402268394,4.013596519,6.430588706,9.921799644,13.88298128,18.64982699,24.3566141,31.33903597,39.3956766,48.72795199,59.06730746,70.27946566,81.42448519,91.62956332,100.8275614,108.0785379,113.583909,117.8136453,120.9020243,123.2518778,125.2660379,125.8031473,125.8031473,123.4532938,119.1564188,113.181077,106.1986551,99.35051058,92.16667269,83.84147738,75.04631136,66.38542269,58.59733675,46.44523714,46.44523714,40.93986605,35.36735628,29.32487582,23.28239535,17.77702425,13.01017855,8.579026206,4.886399253,2.133713706,0.186692222,-0.887526528,-1.223219887,-0.753249184,0.455246909,2.133713706,4.147873863,6.027756675,7.773362144,9.518967613,9.518967613,9.384690269,8.780442222,8.310471519,8.310471519,8.377610191,8.847580894,8.981858238,9.116135581,9.116135581,9.518967613,9.451828941,9.317551597,9.250412925,9.451828941,9.586106284,9.586106284,9.250412925,8.511887534,7.370530113,6.094895347,4.819260581,3.812180503,3.006516441,2.26799105,1.462326988,0.790940269,0.320969566,-0.149001137,-0.484694497,-0.9546652,-1.424635903,-1.894606606,-2.364577309,-2.834548012,-3.371657387,-3.975905434,-4.513014809,-4.848708169,-5.050124184,-5.117262856,-4.982985512,-4.647292153,-4.445876137,-4.244460122,-4.110182778,-4.110182778,-4.043044106,-3.975905434,-3.975905434,-3.975905434,-3.908766762,-3.841628091,-3.841628091,-3.975905434,-4.244460122,-4.17732145,-4.110182778,-3.908766762,-3.304518716,-3.304518716,-2.901686684,-2.767409341,-2.633131997,-2.230299966,-2.230299966,-1.961745278,-1.961745278,-1.827467934,-1.827467934,-1.558913247,-1.156081216,-0.216139809,0.388108238,0.186692222,-0.283278481,-0.350417153,0.320969566,0.925217613,1.1937723,1.260910972,1.395188316,1.462326988,1.462326988,1.462326988,1.596604331,1.865159019,1.798020347,1.932297691,1.999436363,2.133713706,2.133713706,2.066575034,1.999436363,1.865159019
-5.854813353,-5.165271412,-5.658892519,-8.241113575,-9.475404014,-5.610940422,-2.317217337,-2.587208369,-1.059511618,0.729665693,-1.596482158,-5.616049989,-5.266581561,-1.489394403,-0.029886437,-0.085460437,0.480175211,1.391085477,1.161660289,-1.8951773,-4.423212137,-3.662239637,-2.099945715,-1.598083534,-2.248702314,-3.749382457,-5.440724109,-5.778695815,-4.980475039,-2.436137154,2.636311607,7.430021781,10.4860217,13.16455957,17.65241489,26.49793186,41.22466341,62.79828606,94.01977544,130.345633,158.9209543,181.0321836,210.164692,245.2808949,279.678199,312.617534,341.6941959,364.7389578,373.3556507,364.4359966,339.3052186,292.0925057,228.4458644,163.7437948,107.6407421,52.00186543,-7.479344338,-59.30778132,-96.40499108,-117.1028259,-123.6818768,-118.4003008,-103.3589714,-81.27378737,-58.88932094,-43.33816246,-31.63108879,-21.98411182,-16.96999454,-12.91161661,-9.773099654,-8.925541445,-5.794253457,-1.2303724,0.367769449,2.349612111,8.139562032,14.48621771,17.91942701,20.85115006,26.83509315,29.97676396,26.35372905,16.0906286,2.090461951,-9.217702017,-17.29644706,-24.53597836,-30.26187728,-31.45810406,-27.98385551,-23.00620387,-19.42908043,-19.00101931,-17.19319648,-9.203009612,-0.866893554,1.962379148,2.576467536,4.167246121,5.556144888,6.722367566,6.518920069,3.852192765,-4.540929311,-14.35077858,-13.17534261,-8.019312689,-7.162107039,-4.867679102,-2.208238442,-0.692109668,0.931548029,2.012935223,3.204446654,4.332117008,5.718375278,7.76609542,9.02038278,7.886797698,7.277751786,8.555037479,8.571813137,5.757321341,2.067853222,-1.705573351,-4.6190159,-3.752125583,-3.196078087,-5.409878884,-5.723901439,-3.683264496,-1.789287929,-1.81099324,-4.745208534,-7.491311708,-8.897032136,-10.75019669,-9.84793209,0.464132178,20.432602,40.35001725,46.44170894,33.45906287,11.03531749,-8.247566232,-15.34826885,-11.13639767,-4.994532158,-0.45447903,3.614457453,5.098499594,2.290269541,-0.26697434,-2.628570304,-8.575321756,-13.88135909,-14.57799046,-13.15852024,-11.23666883,-8.400272229,-5.862280423,-4.643805933,-4.697070636,-3.832827039,-2.016758523,-0.952960449,0.693567163,1.557634109,1.482546572,2.056692587,2.949604694,4.000934122,4.036693128,3.309462477
-2.478713051,-2.344435708,-2.210158364,-2.07588102,-2.07588102,-1.941603676,-1.673048989,-1.538771645,-1.33735563,-1.33735563,-1.203078286,-1.135939614,-1.00166227,-1.00166227,-1.00166227,-1.203078286,-1.203078286,-1.203078286,-1.471632973,-1.538771645,-1.605910317,-1.807326333,-1.874465005,-1.874465005,-1.941603676,-2.008742348,-1.740187661,-1.135939614,-0.531691567,0.341111167,2.153855308,4.36943148,7.323533042,11.35185335,16.65580843,23.77250765,31.96342562,41.16142367,51.23222445,61.77299593,72.78373812,82.58598421,91.98539828,101.854783,110.7842264,118.035203,122.4663553,123.5405741,122.4663553,120.6536112,118.1694803,114.342576,108.4343729,100.9819803,92.85820101,84.5330057,76.27494906,69.56108187,63.58574007,57.74467562,51.63505648,45.18974398,38.54301546,31.56059359,24.98100375,18.06572054,11.62040804,5.645066245,0.273972495,-3.955763833,-7.044142739,-8.924025551,-10.26679899,-10.93818571,-10.87104704,-8.655470864,-7.178420083,-7.178420083,-4.157179848,-2.478713051,-1.068800942,-1.068800942,1.952439292,3.429490074,5.242234214,7.189255699,8.867722495,10.47905062,12.09037875,13.43315218,14.64164828,15.64872835,16.18583773,16.32011507,16.11869906,15.51445101,14.64164828,13.43315218,11.9561014,10.21049593,8.397751792,6.51786898,4.906540855,3.496628745,2.288132652,1.281052574,0.408249839,-0.330275551,-1.135939614,-1.807326333,-2.41157438,-2.814406411,-3.284377114,-3.48579313,-3.687209145,-3.418654458,-3.418654458,-3.552931801,-3.48579313,-3.418654458,-3.552931801,-3.754347817,-3.821486489,-3.620070473,-3.418654458,-3.15009977,-2.948683755,-2.881545083,-2.612990395,-2.545851723,-2.344435708,-2.478713051,-2.612990395,-2.948683755,-3.217238442,-3.48579313,-3.821486489,-4.022902505,-4.358595864,-4.492873208,-4.694289223,-4.694289223,-4.694289223,-4.627150551,-4.56001188,-4.157179848,-4.157179848,-3.955763833,-3.15009977,-3.15009977,-2.814406411,-1.941603676,-1.538771645,-1.538771645,-0.665968911,-0.26313688,-0.061720864,0.273972495,0.542527183,0.408249839,0.07255648,0.542527183,0.542527183,0.542527183,0.408249839,0.07255648,-0.128859536,-0.330275551,-0.800246255,-1.270216958,-1.538771645,-1.941603676,-2.210158364,-2.680129067,-3.082961098
-14.40969857,-12.63583876,-10.7975199,-12.04092108,-10.59465241,-8.957213067,-7.209804391,-5.703915108,-3.590147819,0.917756217,2.148202367,-0.338925391,-4.327696495,-9.431628388,-9.833690113,-3.782565222,-0.726796361,-3.945046818,-5.730590501,-5.690321633,-5.926329407,-0.194320563,9.255394751,14.29336034,18.25957786,23.59640735,28.11958955,35.41254229,45.48788954,55.42656778,67.22169466,85.46455383,111.4499231,135.8025084,155.2998305,175.6114417,196.7086636,215.7687552,230.0964011,239.0431011,243.2043483,243.232776,237.7091043,223.5400309,204.2788033,187.084332,172.8852792,161.3068682,151.8488303,142.3444506,132.5983746,119.6023646,102.5185528,83.12606417,62.40013754,44.05031268,29.26006272,17.44087486,4.277134325,-10.22376843,-21.65160075,-30.64506165,-34.54573479,-35.25628947,-38.83941969,-42.81003513,-42.42436527,-38.3430497,-34.32184906,-34.64379971,-36.93421661,-37.9266526,-41.83978967,-51.09981541,-58.40051881,-55.27807658,-48.87843192,-43.88467728,-32.76627911,-17.87262925,-5.470480812,3.178784151,9.706905665,16.49409837,19.56549957,19.18976233,14.7167617,4.684919797,-2.709223757,-9.971188007,-21.25161515,-29.36026172,-33.07173822,-34.38732381,-31.76547187,-29.15160883,-28.2799909,-22.6394033,-10.33863983,2.377693506,6.987711329,5.597868386,6.309227983,8.432921413,7.279574193,3.499234244,-1.593958879,-6.864388919,-6.914232311,-4.413537427,-6.170070215,-8.0938624,-6.34163681,-4.775669256,-5.762604982,-6.828482418,-5.522753498,-5.286050543,-6.379559308,-6.086718865,-5.852728205,-5.597332691,0.298551577,17.082095,41.26642639,61.46296675,62.54140233,39.68425601,5.922387779,-15.80548769,-16.63257929,-9.739254341,-3.500898723,1.199656831,3.395117976,4.870737942,3.123060153,-0.633387572,-1.089279142,-0.268688899,1.137971018,2.912098957,2.69695165,2.067300838,2.338162475,3.96327052,4.166695061,3.00312321,3.345785692,2.945771152,4.614515089,3.995848349,-0.089436682,-0.239919181,-3.552821576,-8.032958837,-7.687447951,-7.542384669,-5.814448122,-1.77583691,-0.105703794,-0.990966068,-1.503740987,-0.663340958,1.702331569,3.232477326,2.047878784,3.096991474,6.67070927,5.458284398,-1.720207013,-5.183742806,-0.481247705,0.340728256,-2.495526051
-2.032240883,-2.300795571,-2.502211587,-2.703627602,-2.837904946,-2.97218229,-3.106459633,-3.173598305,-3.240736977,-3.375014321,-3.576430337,-3.643569008,-3.643569008,-3.576430337,-3.375014321,-2.97218229,-2.435072915,-1.763686196,-0.890883462,0.183335288,1.66038607,3.405991538,5.487290367,7.971421226,11.05980013,14.68528841,18.7807474,23.5475931,28.98582552,35.16258334,41.94358919,49.26170443,56.84837435,64.70359896,72.15599154,78.9369974,85.11375521,90.82054232,96.19163607,101.2270365,105.8596048,110.2907572,114.7219095,119.0187845,125.7326517,125.7326517,128.0825052,128.6196146,127.0754251,123.6513529,110.9621439,110.9621439,102.1669779,82.62962435,72.76023959,63.02513216,63.02513216,43.68919466,34.55833529,26.1660013,18.91502474,12.46971224,6.830063804,1.928940757,-2.300795571,-6.19483854,-9.686049477,-12.70728971,-15.32569791,-17.20558073,-18.34693815,-18.48121549,-17.60841276,-15.92994596,-13.58009245,-10.96168424,-5.456313149,-5.456313149,-2.837904946,-0.689467446,1.458970054,3.338852867,4.480210288,4.748764976,4.211655601,3.137436851,1.794663413,0.519028648,-0.756606118,-2.099379555,-3.375014321,-4.516371743,-5.523451821,-6.127699868,-6.463393227,-6.261977212,-5.993422524,-5.792006508,-5.792006508,-5.926283852,-6.261977212,-6.261977212,-6.329115883,-6.329115883,-6.127699868,-5.724867837,-5.254897133,-4.78492643,-3.777846352,-3.777846352,-2.502211587,-1.965102212,-1.56227018,-1.360854165,-1.226576821,-1.226576821,-1.226576821,-1.226576821,-1.360854165,-1.56227018,-1.89796354,-2.367934243,-2.569350258,-2.905043618,-3.106459633,-3.240736977,-3.307875649,-3.307875649,-3.375014321,-3.509291665,-3.509291665,-3.509291665,-3.307875649,-3.307875649,-2.97218229,-2.569350258,-2.233656899,-1.830824868,-1.293715493,-0.689467446,-0.152358071,0.317612632,0.787583335,0.988999351,1.123276695,1.257554038,1.257554038,1.391831382,1.526108726,1.391831382,1.391831382,1.056138023,0.854722007,0.58616732,0.183335288,-0.152358071,-0.286635415,-0.555190102,-0.756606118,-0.958022133,-0.890883462,-0.890883462,-0.890883462,-0.890883462,-0.890883462,-0.958022133,-0.890883462,-0.958022133,-0.890883462,-0.958022133,-1.025160805,-1.025160805,-0.958022133,-1.092299477,-1.025160805
